Region,Country,CountryID,Industry,Edition,Category,ParentID,Subcategory,ProductID,Lowest Level,Modelled,Hierarchy Level,Data Type,DataTypeID,Unit,Unit Multiplier,Current/Constant,Currency Conversion,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Asia Pacific,China,195,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,0.663533,0.9387928,1.2959744,1.7486359,2.3098405,2.9915595,3.8041139,4.7556916,5.8519729,7.0958816,8.4874713,10.023943,11.6997824,14.37663709,16.56438775,18.76160438,21.30924149,23.79795888,26.85739116,30.49321274,33.4483,36.0642,37.61232782,40.59776392,42.96131155,46.95809024,49.07747067,51.66906283,53.96132682,56.45549737,60.75221299,62.94984263,67.7573093,72.86987585,81.26516689,83.49803715,85.54516133,87.57874001,89.36266877,90.84702013,91.70938693,92.44840841,93.06970064,93.5638871,93.94199675,94.22054465,94.44654884,94.62638148,94.76648275,94.87471636,94.95866113,95.02509161,95.07716046,95.11773057
Asia Pacific,China,195,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,937170,949740,962590,975420,987050,1000720,1016540,1030080,1043570,1058510,1075070,1093000,1110260,1127040,1143330,1158230,1171710,1185170,1198500,1211210,1223890,1236260,1247610,1257860,1267430,1276270,1284530,1292270,1299880,1307560,1314480,1321290,1328020,1334500,1340910,1347350,1354040,1360547.352,1366837.99,1372839.107,1378479.238,1383697.455,1388451.528,1392714.218,1396472.088,1399726.795,1402491.407,1404785.327,1406634.177,1408075.4,1409143.325,1409866.612,1410269.254,1410367.691
Asia Pacific,"Hong Kong, China",259,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,75.8,79.4,82.3,85.6,87.7,89.5,90.6,91.4,92,92.8,93.2,93.5,93.5,93.9,94.3,94.3,94.6,95,95,95.3,95.7,95.7,96,96,96.39,96.8,97.2,97.44,98.0830629,98.6,99,99.33,99.57,99.783,99.88,99.934,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97
Asia Pacific,"Hong Kong, China",259,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,4583.7,4667.5,4929.7,5063.1,5183.4,5264.5,5345.1,5397.9,5456.2,5524.6,5580.5,5627.6,5686.2,5704.5,5752,5800.5,5901,6035.4,6156.1,6435.5,6489.3,6543.7,6606.5,6665,6714.3,6744.1,6730.8,6783.5,6813.2,6857.1,6916.3,6957.8,6972.8,7024.2,7071.6,7154.6,7229.086409,7291.133042,7352.375181,7411.907769,7475.462829,7536.704968,7594.528006,7650.239245,7705.045428,7763.874084,7821.495997,7877.207237,7930.504993,7981.690951,8030.966235,8078.129721,8123.281971,8166.1213
Asia Pacific,India,265,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,0.459646336,0.51848034,0.584830598,0.659653419,0.744025714,0.839159924,0.946420697,1.06734354,1.203655602,1.357298848,1.53045581,1.725578172,1.94541842,2.223335337,2.621857709,3.205205023,4.031704431,5.2716,6.2289,6.972,7.5693,8.0892,8.599137283,9.1704,9.8685,10.75981081,11.55152909,12.34324738,15.3,15.67581491,16.10868925,16.5415636,16.97971042,18.688575,20.39743957,21.46851622,22.71540672,23.83397109,24.87534428,25.90771642,26.875083,27.79663206,28.68187078,29.52252361,30.32477834,31.09088328,31.82088707,32.51736084,33.18177978,33.81538478,34.41977803,34.99626809,35.54611303,36.07057613
Asia Pacific,India,265,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,623869.826,638826.8493,654072.4763,669568.1202,685184.692,700726.685,716303.678,731949.671,747699.6639,763587.6568,779647.6495,795914.6422,812422.6348,829207.6273,846302.688,863728.6816,881456.675,899439.6684,917633.6617,935994.6549,954477.6481,973037.6413,991630.6344,1010209.628,1028737.436,1047167.39,1065507.344,1083767.299,1101967.253,1120097.208,1138177.163,1156217.118,1174227.073,1192207.029,1210193.422,1228127.41,1245961.074,1263622.605,1281054.781,1298232.657,1315151.615,1331829.294,1348269.528,1364465.269,1380402.389,1396066.5,1411451.293,1426552.856,1441366.541,1455883.863,1470096.188,1483998.888,1497588.349,1510859.954
Asia Pacific,Indonesia,263,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,0.88,0.94,1.03,1.11,1.23,1.39,1.56,1.78,2.04,2.34,2.72,3.25,3.7,4.31,4.83,5.51,6.336312,7.2,8.38,9.74,11.3,12.76,14.1,15.3,16.64,17.9,19.1789,20.5279,21.9599,23.5019,25.2,27.5515,30.115,33.0101,36.2368,39.8,41.95222222,44.24507407,46.29847768,47.96475401,49.50642883,50.96791626,52.26498253,53.45949046,54.55756313,55.55468726,56.46849413,57.30432848,58.06731886,58.76527208,59.40326596,59.98630414,60.51935561,61.00660103
Asia Pacific,Indonesia,263,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,140688.052,144026.72,147403.681,150820.044,154275.429,157758.44,161245.684,164706.919,168119.209,171472.345,174767.379,178006.8,181197.879,184345.939,187451.8,190512.441,193525.648,196488.446,199400.339,202257.039,205063.468,207839.287,210610.776,213395.411,216203.499,219026.365,221839.235,224606.531,227303.175,229918.547,232461.746,234951.154,237414.495,239870.937,242325.638,244769.11,247188.189,249563.467,251880.386,254134.578,256328.783,258464.031,260543.542,262569.461,264540.464,266454.126,268310.369,270109.343,271850.858,273534.26,275158.333,276721.616,278222.357,279658.936
Asia Pacific,Japan,276,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,98.4,99.4,99.1,99.1,99.2,99.5,99,98.7,98.4,98.4,97.9,98.3,98.6,98.2,98.9,98.1,98,97.9,97.8,98.4,98.7,98.1,98.4,98,98.4,98.4,98.9,98.4,98.1,98.211,98.351,98.52,98.7,98.790804,98.83921149,98.87378603,98.90288034,98.92772672,98.94921684,98.96799189,98.98454278,98.99926025,99.01242483,99.02428697,99.03479679,99.04414948,99.05249441,99.0599472,99.06660033,99.0725242,99.07780603,99.08251795,99.08672125,99.09046961
Asia Pacific,Japan,276,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,114165,115190,116155,117060,117902,118728,119536,120305,121049,121660,122239,122745,123205,123611,124101,124567,124938,125265,125570,125859,126157,126472,126667,126926,127316,127486,127694,127787,127767.994,127900.515,128032.743,128083.96,128031.514,128057.352,127798.704,127573.6286,127342.5471,127062.0075,126728.454,126342.4232,125905.7756,125421.2497,124892.1412,124322.0591,123714.6044,123073.2117,122401.1524,121701.4197,120976.5778,120228.6945,119459.3399,118669.716,117860.8183,117033.5632
Asia Pacific,Kazakhstan,279,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,46.66391591,49.19874591,51.964015,53.92274727,56.34235773,58.53152909,60.60548091,62.21855455,64.06206727,65.79036045,67.51865364,69.13172727,71.43611818,73.04919182,75.58402182,77.65797364,79.38626682,81.11456,82.4,82.07,81.24,80.18,79.2,80,81.01,81.81,82.96,84.27,86,89.51662808,92.52,94.25,95.3,95.94,96.33,96.55,96.71,96.84,96.94,97,97.05,97.09,97.12,97.15,97.1794,97.204516,97.22614824,97.24520899,97.26273825,97.27852161,97.29239863,97.3047022,97.31569976,97.32556846
Asia Pacific,Kazakhstan,279,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,14075.2,14238,14403.3,14568.5,14745.9,14929,15113.1,15297,15430.3,15615.1,15816.6,16011.7,16245.804,16297.981,16358.222,16451.711,16426.478,16334.865,15956.667,15675.819,15480.635,15188.174,14955.106,14901.641,14890.61,14901.059,14941.837,15051.2,15199.767,15369.291,15571.878,15771.506,15982.343,16204.617,16441.959,16675.392,16904.04771,17124.02814,17336.4851,17544.00623,17749.38943,17953.24435,18154.07951,18350.4597,18541.53235,18726.4056,18904.76261,19076.8643,19243.25205,19404.57805,19561.66432,19715.16723,19865.67719,20014.56417
Asia Pacific,Malaysia,314,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,23,24,25.5,27,28.5,30,32,34,36.8,40,44,48.5,52.5,56,59,61.5,64,66,68,70,71.5,73,74.5,76,77.9771,79.784,81.6463,83.564,85.5371,87.5656,89.6495,91.7888,94,94.65,95.425,96.2,96.48757509,96.75378665,97.00016278,97.22813107,97.43902382,97.63408332,97.81446694,97.98125209,98.13544108,98.27796571,98.40969178,98.53142325,98.64390637,98.74783345,98.84384651,98.9325407,99.01446752,99.09013788
Asia Pacific,Malaysia,314,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,12901.055,13200.219,13518.26,13879.252,14256.922,14651.05,15048.201,15450.357,15882.707,16329.415,16773.487,17219.09,17662.055,18102.379,18547.2,19067.479,19601.507,20141.726,20681.815,21222.619,21769.269,22333.506,22909.452,23494.891,24030.474,24542.549,25038.075,25541.494,26045.529,26549.855,27058.427,27567.636,28081.496,28588.637,28964.292,29336.795,29714.694,30088.12028,30468.12975,30855.95586,31250.01045,31645.26545,32037.48609,32426.62888,32812.30486,33193.69422,33569.75054,33939.34346,34301.37861,34655.0596,34999.86809,35335.28878,35660.77178,35975.89495
Asia Pacific,Pakistan,332,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,0.303155507,0.344683659,0.406975886,0.516466861,0.699819594,0.978768664,1.406276815,2.026335469,2.911401536,4.14139621,5.891033016,8.1819903,11.0121,14.1,16.99090529,19.21776118,21.14413723,22.86059134,24.42009678,25.85673791,27.19393957,28.44860071,29.6333751,30.75802186,31.83025068,32.85627478,33.84118623,34.78921862,35.70393581,36.7,37.763,38.867,40.0222,41.2286,42.4862,43.8,44.84938889,45.85516358,46.7909868,47.62181646,48.39193523,49.09659403,49.73704048,50.3246027,50.86145478,51.35169388,51.80020871,52.21009927,52.58472274,52.92723076,53.24029243,53.5264572,53.78805011,54.0271666
Asia Pacific,Pakistan,332,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,74923.25101,77130.60416,79437.20817,81841.51557,84339.44471,86921.30586,89592.72035,92345.51588,95180.49316,98098.97362,101091.6366,104118.9531,107131.312,110096.1576,112983.0636,115805.4632,118627.6401,121541.2599,124606.2573,127855.102,131251.506,134714.017,138289.3373,141981.8555,145719.2103,149543.0402,153524.992,157772.0034,162366.5689,167331.697,172654.6014,178340.8546,184386.6214,190788.152,197361.691,203991.4023,210561.6452,217035.5936,223383.5872,229588.4002,235647.9726,241565.6986,247352.2811,253012.9118,258544.3577,263931.8388,269155.4876,274189.9781,279015.3252,283621.4063,288006.6589,292170.4085,296115.6667,299844.2969
Asia Pacific,Philippines,331,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,9.1,10,11.1,12.3,13.7,14.9,16.3,17.6,18.7,19.8,21.1,22.1,23.2,24.3,25.4,26.6,27.7,28.8,29.7,30.5,31,31.5,32.1,32.85603825,34.7,36.1,37.8,38.635,39.362,39.7998,39.9484,39.8,39.98308,40.52684989,41.37791374,42.41236158,43.51084174,44.57607892,45.47743346,46.27328855,47.01366116,47.71886608,48.37254918,49.02623227,49.59404009,50.12536033,50.6232322,51.08793078,51.52239183,51.92177736,52.29421533,52.64123213,52.96411211,53.26430113
Asia Pacific,Philippines,331,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,43651.688,44867.695,46115.445,47398.432,48716.422,50067.906,51453.251,52872.611,54324.952,55811.616,57329.415,58867.229,60410.438,61948.688,63476.449,64996.507,66517.085,68050.807,69606.539,71184.718,72780.928,74393.147,76018.006,77651.848,79297.756,80953.652,82604.681,84231.329,85821.214,87366.573,88875.548,90371.287,91886.4,93444.322,95053.437,96706.764,98393.574,100096.496,101802.706,103508.697,105218.265,106934.259,108661.774,110403.723,112159.762,113925.632,115695.58,117462.063,119219.021,120963.759,122695.499,124412.479,126113.442,127797.234
Asia Pacific,Singapore,352,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,83.838,87.6,90.15938,92.01988,93.54843,94.30609,96.1,96.63974,96.94218,97.32294,97.55379,98.3,98.35386,98.10613,98.02547,98.02547,97.8,97.94555,98.02547,98.02547,98.02547,98.10613,98.27015,98.43899,98.6,98.70637,98.8,98.885,98.963,99.012,99.053,99.089,99.118,99.143,99.162,99.187,99.209,99.233,99.255,99.273,99.288,99.298,99.313,99.327,99.33708,99.3460512,99.35417837,99.36204334,99.36890941,99.37477672,99.38005427,99.38481469,99.38910378,99.39289224
Asia Pacific,Singapore,352,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,2325.3,2353.6,2383.5,2413.9,2532.8,2646.5,2681.1,2732.2,2736,2733.4,2774.8,2846.1,2930.9,3047.1,3135.1,3230.7,3313.5,3419,3524.5,3670.7,3796,3927.2,3958.7,4027.9,4138,4176,4114.8,4166.7,4265.8,4401.4,4588.6,4839.4,4987.6,5076.7,5183.7,5312.4,5453.89002,5587.389266,5704.237781,5803.056207,5890.496002,5973.468869,6054.996478,6137.400597,6221.772535,6306.26809,6389.607452,6472.18073,6554.36194,6635.986236,6716.417588,6795.379901,6873.032482,6949.536785
Asia Pacific,South Korea,280,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,81.86543287,86.12203942,88.99277407,91.07158192,92.95240806,94.04130741,94.73424336,95.13020676,95.72415186,96.12011526,96.55137711,96.91204206,97.19611098,97.40699631,97.66230316,97.84084485,97.96979163,98.09993226,98.19892311,98.2748095,98.34372692,98.40655642,98.46408,98.8,99.11122,99.2896202,99.40876774,99.4843184,99.53406056,99.57385672,99.60573459,99.63563631,99.66374153,99.69019996,99.70566981,99.72407213,99.73707292,99.74607347,99.75607408,99.76007432,99.76607469,99.77007493,99.77307512,99.77307512,99.77310912,99.77313519,99.77314931,99.77315546,99.77315562,99.77315578,99.77315587,99.77315591,99.77315593,99.77315593
Asia Pacific,South Korea,280,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,36411.795,36969.185,37534.236,38123.775,38723.248,39326.352,39910.403,40405.956,40805.744,41213.674,41621.69,42031.247,42449.038,42869.283,43295.704,43747.962,44194.628,44641.54,45092.991,45524.681,45953.58,46286.503,46616.677,47008.111,47357.362,47622.179,47859.311,48039.415,48138.077,48371.946,48597.652,48948.698,49182.038,49410.366,49779.44,50004.441,50219.669,50423.955,50617.045,50801.405,50976.519,51140.69,51293.706,51435.495,51566.389,51685.514,51791.168,51887.579,51972.363,52042.14,52094.114,52131.374,52154.305,52160.065
Asia Pacific,Taiwan,373,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,81.3,86.4,89.6,92.3,94,94.3,95.4,96.1,96.7,97.1,97.4,97.9,98.3,98.4,99,98.9,99.1,99.1,99.2,99.27666,99.34628,99.40975,99.46786,99.52123,99.57043,99.61591,99.65808,99.69728,99.6930521,99.76793,99.79987,99.82983,99.85799,99.8845,99.9,99.9072,99.912,99.9148,99.9162,99.9176,99.9183,99.918744,99.91901376,99.91918231,99.9193016,99.91936967,99.91941245,99.91943919,99.91945621,99.91946717,99.91947379,99.91947795,99.91948057,99.91948223
Asia Pacific,Taiwan,373,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,16579.737,16882.053,17202.491,17543.067,17866.008,18193.955,18515.754,18790.538,19069.194,19313.825,19509.082,19725.01,19954.397,20156.587,20401.305,20605.831,20802.622,20995.416,21177.874,21357.431,21525.433,21742.815,21928.591,22092.387,22276.672,22405.568,22520.776,22604.55,22689.122,22770.383,22876.527,22958.36,23037.031,23119.772,23162.123,23224.912,23318.213,23380.877,23428.919,23469.852,23507.241,23540.321,23569.191,23593.608,23613.901,23630.591,23643.56,23652.085,23655.982,23655.513,23650.651,23640.987,23624.835,23600.679
Asia Pacific,Thailand,364,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,10.3,12,14,17.3,16.72746,17.9361,19.23202,20.62149,22.11127,23.70857,25.42115,27.25731,29.22594,31.6,35.05629,38.9,43.23761,46.60386,52.71369,58.9,63.33551,68.6,72.1,73.5,73.4,76.4,78.29,79.71,83.2,83.3602444,83.52048881,83.84097762,84.16146643,84.48195524,84.80244405,85.12293286,85.44342167,85.76391048,86.08439929,86.4048881,86.72537691,87.04586571,87.36635452,87.68684333,88.00733214,88.32782095,88.64830976,88.96879857,89.28928738,89.60977619,89.930265,90.25075381,90.57124262,90.89173143
Asia Pacific,Thailand,364,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,44286.278,45256.718,46209.5475,47145.606,48061.5585,48956.2545,49835.279,50706.4955,51574.1955,52444.7965,53313.343,54159.353,54954.821,55681.6905,56329.707,56910.306,57453.64,58002.26,58586.4475,59216.4075,59881.9405,60567.847,61250.052,61910.309,62545.235,63158.7595,63748.394,64312.727,64850.697,65360.1675,65840.0565,66292.0585,66719.0855,67123.4505,67505.547,67865.134,68203.247,68521.0345,68816.64095,69090.52532,69344.40718,69579.35455,69796.46267,69996.69666,70180.67891,70348.96382,70502.30874,70641.45159,70766.93317,70879.09625,70977.96121,71063.27366,71134.55395,71191.34768
